phase,exposure_condition,batch_index,batch_size,start_example_index,end_example_index,elapsed_ms,gpu_synchronized_elapsed_ms
base_forward,base,335,16,5360,5375,137.70549697801471,134.6652299980633
base_forward,base,336,16,5376,5391,137.72229599999264,134.71033895621076
base_forward,base,337,16,5392,5407,137.83129502553493,134.78851795662194
base_forward,base,338,16,5408,5423,137.49710802221671,134.4630709500052
base_forward,base,339,16,5424,5439,137.60218699462712,134.5244999974966
base_forward,base,340,16,5440,5455,137.76380597846583,134.72311903024092
base_forward,base,341,16,5456,5471,137.86263501970097,134.76220902521163
base_forward,base,342,16,5472,5487,137.74919597199187,134.72166901919991
base_forward,base,343,16,5488,5503,137.71489600185305,134.65655903564766
base_forward,base,344,16,5504,5519,137.8198959864676,134.79082903359085
base_forward,base,345,16,5520,5535,135.59750199783593,132.63835501857102
base_forward,base,346,16,5536,5551,137.51093798782676,134.40114201512188
base_forward,base,347,16,5552,5567,137.77676498284563,134.72389901289716
base_forward,base,348,16,5568,5583,137.88837601896375,134.8524889908731
base_forward,base,349,16,5584,5599,137.79784605139866,134.77602903731167
base_forward,base,350,16,5600,5615,137.78657600050792,134.6945789991878
base_forward,base,351,16,5616,5631,137.82086496939883,134.70704900100827
base_forward,base,352,16,5632,5647,137.75515597080812,134.61571000516415
base_forward,base,353,16,5648,5663,137.69495696760714,134.65337001252919
base_forward,base,354,16,5664,5679,137.71714601898566,134.71078901784495
base_forward,base,355,16,5680,5695,137.73213600507006,134.70963895088062
base_forward,base,356,16,5696,5711,137.92699499754235,134.90318797994405
base_forward,base,357,16,5712,5727,137.9914540448226,134.8923480254598
base_forward,base,358,16,5728,5743,137.91860500350595,134.84993804013357
base_forward,base,359,16,5744,5759,139.40125296358019,136.32982701528817
base_forward,base,360,16,5760,5775,138.08683399111032,135.01265796367079
base_forward,base,361,16,5776,5791,138.20522202877328,135.17243601381779
base_forward,base,362,16,5792,5807,138.03591398755088,134.98920697020367
base_forward,base,363,16,5808,5823,138.06689396733418,135.03654702799395
base_forward,base,364,16,5824,5839,135.8251299825497,132.79062299989164
base_forward,base,365,16,5840,5855,137.79030600562692,134.77111898828298
base_forward,base,366,16,5856,5871,138.11185403028503,135.07632701657712
base_forward,base,367,16,5872,5887,138.04717402672395,135.02837700070813
base_forward,base,368,16,5888,5903,138.084172969684,135.0260570179671
base_forward,base,369,16,5904,5919,138.06505402317271,134.95110801886767
base_forward,base,370,16,5920,5935,138.10018304502591,135.05211600568146
base_forward,base,371,16,5936,5951,138.0781939951703,135.00008697155863
base_forward,base,372,16,5952,5967,138.14553298288956,135.02904697088525
base_forward,base,373,16,5968,5983,138.16724298521876,135.07256703451276
base_forward,base,374,16,5984,5999,137.90640502702445,134.86958795692772
base_forward,base,375,16,6000,6015,138.15491303103045,135.08969597751275
base_forward,base,376,16,6016,6031,136.16094895405695,133.12299200333655
base_forward,base,377,16,6032,6047,138.11825402081013,135.00219699926674
base_forward,base,378,16,6048,6063,138.37144098943099,135.27991500450298
base_forward,base,379,16,6064,6079,138.29471200006083,135.26557496516034
base_forward,base,380,16,6080,6095,138.32158199511468,135.26735501363873
base_forward,base,381,16,6096,6111,138.56466999277472,135.51333302166313
base_forward,base,382,16,6112,6127,138.40630103368312,135.32144500641152
base_forward,base,383,16,6128,6143,138.43547098804265,135.34468499710783
base_forward,base,384,16,6144,6159,138.24731198837981,135.17272600438446
base_forward,base,385,16,6160,6175,138.40005197562277,135.29847498284653
base_forward,base,386,16,6176,6191,138.2821419974789,135.25133498478681
base_forward,base,387,16,6192,6207,138.5249100276269,135.41611400432885
base_forward,base,388,16,6208,6223,138.56843003304675,135.54064300842583
base_forward,base,389,16,6224,6239,139.82873101485893,136.74044399522245
base_forward,base,390,16,6240,6255,138.54931003879756,135.52690303185955
base_forward,base,391,16,6256,6271,138.53945001028478,135.50005300203338
base_forward,base,392,16,6272,6287,138.55030003469437,135.50286303507164
base_forward,base,393,16,6288,6303,138.56027094880119,135.42479497846216
base_forward,base,394,16,6304,6319,138.40609102044255,135.38371497998014
base_forward,base,395,16,6320,6335,138.5343800066039,135.44279400957748
base_forward,base,396,16,6336,6351,138.45124101499096,135.4096140130423
base_forward,base,397,16,6352,6367,138.67643900448456,135.56162297027186
base_forward,base,398,16,6368,6383,138.18263297434896,135.08265698328614
base_forward,base,399,16,6384,6399,138.29391199396923,135.15083596576005
base_forward,base,400,16,6400,6415,138.65372003056109,135.58433298021555
base_forward,base,401,16,6416,6431,139.77780099958181,136.66838500648737
base_forward,base,402,16,6432,6447,138.5681300307624,135.5093740276061
base_forward,base,403,16,6448,6463,138.57981999171898,135.57422294979915
base_forward,base,404,16,6464,6479,138.53979000123218,135.49999298993498
base_forward,base,405,16,6480,6495,138.52524099638686,135.49216400133446
base_forward,base,406,16,6496,6511,138.483639981132,135.44655404984951
base_forward,base,407,16,6512,6527,138.52725102333352,135.48254402121529
base_forward,base,408,16,6528,6543,138.63101898459718,135.54161298088729
base_forward,base,409,16,6544,6559,138.60407995525748,135.56104298913851
base_forward,base,410,16,6560,6575,138.5614899918437,135.55355300195515
base_forward,base,411,16,6576,6591,138.72483902378008,135.63285197596997
base_forward,base,412,16,6592,6607,138.72955000260845,135.6907130102627
base_forward,base,413,16,6608,6623,138.60456895781681,135.42063400382176
base_forward,base,414,16,6624,6639,138.6026400141418,135.4656140320003
base_forward,base,415,16,6640,6655,140.05502901272848,136.90770301036537
base_forward,base,416,16,6656,6671,138.71381897479296,135.57565305382013
