message_id,encryption_ms,scoring_ms,decryption_ms,end_to_end_ms
stage3_block_compliance_or_audit_framing_c20_v05,4.62368899025023,26.500926993321627,2.756425994448364,34.08311097882688
stage3_block_compliance_or_audit_framing_c20_v06,4.55007900018245,26.290508976671845,2.4623089702799916,33.55107503011823
stage3_block_compliance_or_audit_framing_c20_v07,4.602310014888644,26.220829982776195,2.6738059823401272,33.67714397609234
stage3_block_compliance_or_audit_framing_c20_v08,4.586778988596052,26.339208998251706,2.7037960244342685,33.83287199540064
stage3_block_compliance_or_audit_framing_c20_v09,4.581790009979159,26.267069042660296,2.455679001286626,33.54732599109411
stage3_block_compliance_or_audit_framing_c20_v10,4.6107000089250505,26.31210896652192,2.611497009638697,33.713634009473026
stage3_block_role_play_c18_v01,4.56642999779433,26.427467993926257,2.68132594646886,33.87858299538493
stage3_block_role_play_c18_v02,4.583569010719657,26.522126980125904,2.446718979626894,33.80138200009242
stage3_block_role_play_c18_v03,4.586979979649186,26.4947569812648,2.7419260004535317,34.01672199834138
stage3_block_role_play_c18_v04,4.572029982227832,26.240659994073212,2.4462679866701365,33.49971497664228
stage3_block_role_play_c18_v05,4.595590056851506,26.63344598840922,3.1124430242925882,34.522396977990866
stage3_block_role_play_c18_v06,4.581320041324943,26.457896979991347,2.7371259639039636,33.98555098101497
stage3_block_role_play_c18_v07,4.528060031589121,26.546306966338307,2.522298018448055,33.86731300270185
stage3_block_role_play_c18_v08,4.604279005434364,26.566337037365884,2.854305028449744,34.286367997992784
stage3_block_role_play_c18_v09,4.633139993529767,26.569025998469442,2.6968970196321607,34.07855099067092
stage3_block_role_play_c18_v10,4.580050008371472,26.838904013857245,2.465508005116135,34.121740027330816
stage3_block_role_play_c19_v01,4.650339018553495,26.188949996139854,2.6299270102754235,33.6577839916572
stage3_block_role_play_c19_v02,4.6002400340512395,27.936504047829658,2.632657007779926,35.38469999330118
stage3_block_role_play_c19_v03,4.576890030875802,26.496627018786967,2.6326669612899423,33.90301304170862
stage3_block_role_play_c19_v04,4.5677999733015895,26.094731001649052,2.7452160138636827,33.60649402020499
stage3_block_role_play_c19_v05,4.577749990858138,26.25925902975723,2.6237370329909027,33.67015399271622
stage3_block_role_play_c19_v06,5.10030600707978,26.22881904244423,2.746116020716727,34.272498975042254
stage3_block_role_play_c19_v07,4.593869962263852,26.253418996930122,3.1394929974339902,34.18795997276902
stage3_block_role_play_c19_v08,4.546080017462373,26.158199994824827,2.779025991912931,33.68303400930017
stage3_block_role_play_c19_v09,4.5694499858655035,26.137480046600103,2.648057008627802,33.553194953128695
