eval_id,record_id,split,is_member,is_canary,exposure_condition,run_name,loss_base,loss_ft,membership_score
mia_REC-000204,REC-000204,non_member,0,0,10x,official-10x-20260411-r1,3.0532779693603516,0.33679038286209106,9.0658110347842324
mia_REC-000205,REC-000205,member,1,0,10x,official-10x-20260411-r1,3.0623040199279785,0.33502423763275146,9.1405447007832024
mia_REC-000206,REC-000206,non_member,0,0,10x,official-10x-20260411-r1,3.072514533996582,0.34024360775947571,9.0303372757809388
mia_REC-000207,REC-000207,member,1,0,10x,official-10x-20260411-r1,3.1300513744354248,0.32364809513092041,9.6711564860879928
mia_REC-000208,REC-000208,member,1,0,10x,official-10x-20260411-r1,3.0596213340759277,0.33744522929191589,9.0670161213899441
mia_REC-000209,REC-000209,member,1,0,10x,official-10x-20260411-r1,3.0938620567321777,0.31164121627807617,9.9276408097815185
mia_REC-000210,REC-000210,non_member,0,0,10x,official-10x-20260411-r1,3.1205213069915771,0.33045390248298645,9.4431364966320483
mia_REC-000211,REC-000211,non_member,0,0,10x,official-10x-20260411-r1,3.0707643032073975,0.33045083284378052,9.2926511238635321
mia_REC-000212,REC-000212,non_member,0,0,10x,official-10x-20260411-r1,3.0732359886169434,0.31421640515327454,9.7806350598334326
mia_REC-000213,REC-000213,member,1,0,10x,official-10x-20260411-r1,3.0928108692169189,0.31674101948738098,9.7644784822072506
mia_REC-000214,REC-000214,member,1,0,10x,official-10x-20260411-r1,3.1034140586853027,0.31965756416320801,9.7085581779031145
mia_REC-000215,REC-000215,member,1,0,10x,official-10x-20260411-r1,3.0788450241088867,0.33343285322189331,9.2337782385827865
mia_REC-000216,REC-000216,member,1,0,10x,official-10x-20260411-r1,3.0938436985015869,0.32752665877342224,9.4460820688243849
mia_REC-000217,REC-000217,non_member,0,0,10x,official-10x-20260411-r1,3.103672981262207,0.31424084305763245,9.8767332440391478
mia_REC-000218,REC-000218,member,1,0,10x,official-10x-20260411-r1,3.051138162612915,0.32603606581687927,9.3582841976955109
